ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown,BikeBuyer,PredictProbability
1808,659,Sheila,,Dominguez,1977-02-06 00:00:00,S,F,sdominguez@alpineskihouse.com,50000,1,0,Graduate D,Skilled Manual,1,0,6110 Joan Ave,,Colma,CA,94014,247-555-0174,Ms.,4,1,0.63394120421317401
1812,9154,Shane,,Garcia,1962-11-24 00:00:00,M,M,sgarcia@adventure-works.com,30000,1,0,Graduate D,Clerical,1,0,2300 Lillian Dr,,Chula Vista,CA,91910,1 (11) 500 555-0170,Mr.,4,1,0.63394120421317401
1815,11281548738,Sydney,E,Griffin,1970-07-04 00:00:00,S,F,sgriffin@adventure-works.com,30000,2,2,Partial Co,Manual,0,0,5530 Melrose Pl.,,Chula Vista,CA,91910,1 (11) 500 555-0126,Ms.,4,1,0.63394120421317401
1816,6355,Sabrina,A,Gutierrez,1945-11-21 00:00:00,S,F,sgutierrez@fabrikam.com,20000,1,0,Bachelors,Clerical,1,0,8629 Partridge Dr,,Beaverton,OR,97005,1 (11) 500 555-0191,Ms.,1,1,0.63394120421317401
1819,81431469300,Sean,,Hall,1974-08-04 00:00:00,M,M,shall@fineartschool.net,70000,4,0,Graduate D,Professional,0,0,7375 Kipling Court,,Lynnwood,WA,98036,643-555-0187,Mr.,1,1,0.63394120421317401
1820,47660344243,Sierra,,Hall,1963-10-09 00:00:00,S,F,shall@margiestravel.com,40000,2,0,Partial Co,Clerical,1,1,40 Ellis St.,,Bothell,WA,98011,280-555-0161,Ms.,1,1,0.55209115098587702
1821,56254302900,Sarah,,Hayes,1975-03-16 00:00:00,S,F,shayes@adatum.com,50000,1,1,Graduate D,Skilled Manual,0,0,3467 Monzeneda Way,,Berkeley,CA,94704,855-555-0114,Ms.,4,1,0.63394120421317401
1822,2726,Steve,L,Huang,1974-07-06 00:00:00,M,M,shuang@contoso.com,50000,1,1,Bachelors,Skilled Manual,1,1,2342 Peachwillow,,Denver,CO,80203,585-555-0145,Mr.,3,1,0.55209115098587702
1823,11173112400,Sydney,H,Hughes,1967-08-24 00:00:00,M,F,shughes@baldwinmuseumofscience.com,60000,3,2,Graduate D,Professional,1,0,7888 Stanford Street,,Colma,CA,94014,120-555-0122,Ms.,4,1,0.63394120421317401
1825,3657,Sharon,,Jai,1966-06-19 00:00:00,M,F,sjai@humongousinsurance.com,40000,1,0,Bachelors,Skilled Manual,0,1,6489 Palms,,Corvallis,OR,97330,1 (11) 500 555-0177,Ms.,1,1,0.55209115098587702
1826,56100285053,Sarah,A,Jenkins,1970-02-25 00:00:00,S,F,sjenkins@adventure-works.com,50000,0,0,Graduate D,Skilled Manual,1,0,5186 Oeffler Ln.,,Chula Vista,CA,91910,244-555-0182,Ms.,4,1,0.63394120421317401
1828,8709,Stacy,,Jimenez,1944-10-16 00:00:00,S,F,sjimenez@cpandl.com,100000,2,3,Graduate D,Management,0,3,874 Olivera Road,,Concord,CA,94519,698-555-0181,Ms.,4,1,0.56077962044793983
1830,1604,Stanley,,Kapoor,1966-12-21 00:00:00,S,M,skapoor@adventure-works.com,60000,1,0,Partial Co,Skilled Manual,0,1,8494 Rollingwood Dr.,,Chula Vista,CA,91910,1 (11) 500 555-0164,Mr.,4,1,0.55209115098587702
1832,45846253633,Sierra,T,King,1971-06-19 00:00:00,S,F,sking@humongousinsurance.com,50000,0,0,Partial Co,Skilled Manual,0,1,2228 Ashford Court,,Lebanon,OR,97355,807-555-0199,Ms.,1,1,0.55209115098587702
1834,25057696104,Samuel,M,Kumar,1950-04-01 00:00:00,S,M,skumar@treyresearch.net,50000,5,0,Bachelors,Management,0,3,7964 Gentrytown Drive,,Port Orchard,WA,98366,115-555-0169,Mr.,1,1,0.56077962044793983
1838,46507402100,Sierra,F,Lopez,1975-08-19 00:00:00,S,F,slopez@cpandl.com,60000,1,0,Graduate D,Professional,0,0,4352 Marclair Dr.,,Concord,CA,94519,310-555-0156,Ms.,4,1,0.63394120421317401
1840,10144,Shannon,J,Ma,1969-08-22 00:00:00,S,F,sma@consolidatedmessenger,10000,1,0,Graduate D,Manual,0,0,5785 Lislin Ct.,,Chicago,IL,60610,1 (11) 500 555-0189,Ms.,3,1,0.63394120421317401
1842,1179,Summer,,Malhotra,1975-04-15 00:00:00,S,F,smalhotra@northwindtraders.com,30000,0,0,High Schoo,Manual,0,1,2187 S. Rosal Ave,,Lynnwood,WA,98036,1 (11) 500 555-0157,Ms.,1,1,0.55209115098587702
1844,47125747799,Sydney,L,Martin,1970-10-19 00:00:00,M,F,smartin@alpineskihouse.com,60000,0,0,Graduate D,Professional,1,0,3277 Lakespring Pl.,,Colma,CA,94014,911-555-0156,Ms.,4,1,0.63394120421317401
1845,17442695498,Seth,,Martinez,1946-12-19 00:00:00,S,M,smartinez@blueyonderairlines.com,160000,1,3,Bachelors,Management,0,3,1434 Boxwood Drive,#208,Concord,CA,94519,835-555-0181,Mr.,4,1,0.56077962044793983
1846,82583000659,Samuel,E,Miller,1961-07-21 00:00:00,S,M,smiller@lucernepublishing.com,90000,2,1,High Schoo,Professional,1,1,Leesburg Premium Outlet Centre,,Leesburg,VA,20176,1 (11) 500 555-0136,Mr.,5,1,0.55209115098587702
1847,43437774777,Sierra,H,Mitchell,1973-05-06 00:00:00,S,F,smitchell@cpandl.com,40000,0,0,Graduate D,Clerical,0,0,5152 Fine Dr.,,Concord,CA,94519,1 (11) 500 555-0137,Ms.,4,1,0.63394120421317401
1850,954,Shannon,S,Moreno,1968-05-10 00:00:00,S,M,smoreno@contoso.com,40000,1,0,Bachelors,Skilled Manual,0,0,1707 Willowwood Ct.,,Torrance,CA,90505,1 (11) 500 555-0159,Mr.,4,1,0.63394120421317401
1852,1421,Shawna,,Nara,1970-09-14 00:00:00,M,F,snara@contoso.com,50000,0,0,Graduate D,Skilled Manual,1,0,789 West Alameda,,Westminster,CO,80030,266-555-0124,Ms.,3,1,0.63394120421317401
1854,1423,Shawna,M,Nath,1963-07-13 00:00:00,M,F,snath@adventure-works.com,10000,1,1,High Schoo,Manual,0,1,3788 Concord Place,,Burlingame,CA,94010,1 (11) 500 555-0125,Ms.,4,1,0.55209115098587702
1855,7907,Shaun,,Nath,1974-04-08 00:00:00,S,M,snath@lucernepublishing.com,20000,0,0,Partial Co,Manual,0,1,2345 North Freeway,,Houston,TX,77003,1 (11) 500 555-0116,Mr.,4,1,0.55209115098587702
1856,6354,Sabrina,,Navarro,1976-04-22 00:00:00,M,F,snavarro@contoso.com,40000,1,1,Bachelors,Skilled Manual,0,1,2575 Rocky Mountain Ave.,,Loveland,CO,80537,1 (11) 500 555-0172,Ms.,3,1,0.55209115098587702
1857,42985575795,Savannah,,Nelson,1957-08-24 00:00:00,S,F,snelson@contoso.com,90000,3,2,Partial Co,Professional,0,1,1064 William Way,,Woodland Hills,CA,91364,1 (11) 500 555-0153,Ms.,4,1,0.55209115098587702
1858,42810765500,Sydney,,Nelson,1979-04-04 00:00:00,S,F,snelson@contoso.com,30000,0,0,Partial Co,Clerical,1,1,6067 Mt. Diablo St.,,Torrance,CA,90505,1 (11) 500 555-0178,Ms.,4,1,0.55209115098587702
1859,6367,Sabrina,P,Ortega,1965-03-26 00:00:00,S,F,sortega@adatum.com,40000,4,3,High Schoo,Skilled Manual,1,3,8245 Pinehurst Court,,Berkeley,CA,94704,567-555-0127,Ms.,4,1,0.56077962044793983
1860,3658,Sharon,L,Pal,1964-10-10 00:00:00,S,F,spal@adventure-works.com,70000,5,4,Partial Co,Skilled Manual,1,3,8502 Diver Way,,Chula Vista,CA,91910,1 (11) 500 555-0143,Ms.,4,1,0.56077962044793983
1862,12172964811,Stephanie,B,Patterson,1967-08-18 00:00:00,M,F,spatterson@lucernepublishing.com,90000,0,0,Partial Co,Professional,1,1,8128 Kane Circle,,Bountiful,UT,84010,564-555-0187,Ms.,0,1,0.55209115098587702
1863,9161,Shane,A,Perez,1959-05-01 00:00:00,M,M,sperez@adventure-works.com,70000,4,3,High Schoo,Professional,1,1,2118 Little Dr.,,Burlingame,CA,94010,809-555-0132,Mr.,4,1,0.55209115098587702
1864,3341,Sergio,,Perez,1976-06-08 00:00:00,M,M,sperez@contoso.com,60000,1,0,Graduate D,Skilled Manual,1,0,313 Ladera,,San Gabriel,CA,91776,169-555-0190,Mr.,4,1,0.63394120421317401
1866,41799846300,Stephanie,A,Phillips,1972-09-21 00:00:00,S,F,sphillips@adatum.com,10000,2,2,High Schoo,Manual,0,1,2755 Fairfield Ave,,Bellflower,CA,90706,1 (11) 500 555-0166,Ms.,4,1,0.55209115098587702
1867,73855183720,Sean,N,Phillips,1974-10-21 00:00:00,S,M,sphillips@cpandl.com,80000,4,4,Graduate D,Management,1,1,473 Heather Road,,Concord,CA,94519,1 (11) 500 555-0156,Mr.,4,1,0.55209115098587702
1873,11021481800,Sydney,L,Richardson,1963-04-02 00:00:00,M,F,srichardson@proseware.com,40000,2,0,Partial Co,Clerical,1,1,2973 Tanager Road,,Lynnwood,WA,98036,929-555-0168,Ms.,1,1,0.55209115098587702
1876,39010922908,Savannah,,Rogers,1962-08-21 00:00:00,S,F,srogers@fabrikam.com,90000,2,0,Bachelors,Management,1,1,Adirondack Factory Outlet,,Lake George,NY,12845,1 (11) 500 555-0164,Ms.,2,1,0.55209115098587702
1878,970,Shannon,M,Rubio,1967-12-21 00:00:00,M,M,srubio@cpandl.com,30000,3,3,Partial Co,Clerical,0,0,4352 Acardia Pl.,,Coronado,CA,92118,1 (11) 500 555-0185,Mr.,4,1,0.63394120421317401
1879,3123,Stefanie,J,Sai,1968-01-01 00:00:00,M,F,ssai@northwindtraders.com,80000,4,3,Partial Co,Professional,1,1,9277 Ridgewood Court,,Issaquah,WA,98027,290-555-0147,Ms.,1,1,0.55209115098587702
1880,3140,Stefanie,F,Sanchez,1971-09-27 00:00:00,M,F,ssanchez@fabrikam.com,40000,0,0,Bachelors,Clerical,0,0,6730 Green Leaf Drive,,Beaverton,OR,97005,1 (11) 500 555-0186,Ms.,1,1,0.63394120421317401
1884,44205911200,Sierra,,Scott,1977-05-19 00:00:00,S,F,sscott@fineartschool.net,80000,0,0,Bachelors,Management,0,1,9142 Altura Drive,,Marysville,WA,98270,301-555-0144,Ms.,1,1,0.55209115098587702
1885,3730,Sheena,L,Sharma,1976-07-19 00:00:00,M,F,ssharma@contoso.com,40000,2,2,Partial Co,Clerical,0,0,9920 Bridgepointe Parkway,,San Mateo,CA,94404,1 (11) 500 555-0118,Ms.,4,1,0.63394120421317401
1887,8213,Sandra,L,She,1981-10-28 00:00:00,M,F,sshe@lucernepublishing.com,20000,0,0,Partial Co,Manual,1,0,100 Fifth Drive,,Millington,TN,38054,1 (11) 500 555-0130,Ms.,5,1,0.63394120421317401
1888,3724,Sheena,J,Tang,1983-04-18 00:00:00,S,F,stang@cpandl.com,10000,0,0,Partial Co,Manual,0,1,5 View Dr.,,Concord,CA,94519,1 (11) 500 555-0110,Ms.,4,1,0.55209115098587702
1889,47015771900,Sydney,E,Taylor,1972-05-14 00:00:00,S,F,staylor@alpineskihouse.com,110000,1,1,Graduate D,Management,0,3,375 Hillview Drive,,Colma,CA,94014,239-555-0187,Ms.,4,1,0.56077962044793983
1891,6359,Sabrina,J,Vazquez,1975-11-04 00:00:00,M,F,svazquez@thephone-company.com,30000,0,0,High Schoo,Manual,1,1,3890 El Camino Drive,,Spokane,WA,99202,1 (11) 500 555-0188,Ms.,1,1,0.55209115098587702
1893,55700464248,Samantha,,Washington,1968-11-11 00:00:00,M,F,swashington@northwindtraders.com,40000,0,0,High Schoo,Skilled Manual,0,1,3848 East 39th Street,,Issaquah,WA,98027,289-555-0119,Ms.,1,1,0.55209115098587702
1895,10140,Shannon,,Xu,1961-03-12 00:00:00,M,F,sxu@thephone-company.com,50000,1,0,Partial Co,Skilled Manual,0,1,4800 Atchinson Stage Ct.,,Seattle,WA,98104,1 (11) 500 555-0144,Ms.,1,1,0.55209115098587702
1896,78033453822,Sean,L,Young,1958-04-22 00:00:00,M,M,syoung@thephone-company.com,70000,3,1,High Schoo,Professional,1,0,2880 Ponderosa Dr.,,Seattle,WA,98104,238-555-0132,Mr.,1,1,0.63394120421317401
1897,3727,Sheena,,Yuan,1977-02-27 00:00:00,M,F,syuan@blueyonderairlines.com,50000,0,0,Graduate D,Skilled Manual,0,0,2886 Chaparral Court,Space #45,Concord,CA,94519,651-555-0148,Ms.,4,1,0.63394120421317401
1899,2720,Steve,J,Zhang,1968-11-12 00:00:00,M,M,szhang@alpineskihouse.com,40000,1,0,Bachelors,Skilled Manual,1,0,2887 Pinecrest Court,,Colma,CA,94014,1 (11) 500 555-0162,Mr.,4,1,0.63394120421317401
1900,8162,Stacey,N,Zhang,1970-02-08 00:00:00,S,F,szhang@cohovineyard.com,70000,5,0,Graduate D,Professional,0,0,7826 W. Hookston Road,,Lincoln Acres,CA,91950,871-555-0115,Ms.,4,1,0.63394120421317401
1901,10127,Shannon,E,Zhang,1977-04-13 00:00:00,S,F,szhang@fabrikam.com,90000,0,0,High Schoo,Management,1,3,4496 Barnes Crossing Rd.,,Tupelo,MS,38804,1 (11) 500 555-0122,Ms.,5,1,0.56077962044793983
1914,3450,Terrance,,Arun,1974-05-20 00:00:00,S,M,tarun@northwindtraders.com,50000,0,0,Graduate D,Skilled Manual,0,0,2345 West Spencer Road,,Lynnwood,WA,98036,1 (11) 500 555-0178,Mr.,1,1,0.63394120421317401
1917,8503,Todd,,Cai,1962-01-17 00:00:00,S,M,tcai@litwareinc.com,40000,1,0,Partial Co,Clerical,0,1,6046 Dale Pl,,Woodburn,OR,97071,528-555-0111,Mr.,1,1,0.55209115098587702
1918,75644458532,Timothy,,Carter,1965-10-10 00:00:00,S,M,tcarter@cohovineyard.com,50000,1,0,Partial Co,Skilled Manual,1,1,7941 Cristobal,,Grossmont,CA,91941,330-555-0110,Mr.,4,1,0.55209115098587702
1922,5259,Tamara,D,Deng,1982-07-23 00:00:00,S,F,tdeng@northwindtraders.com,50000,0,0,Partial Co,Skilled Manual,0,1,3333 Maureen Circle,,Issaquah,WA,98027,989-555-0177,Ms.,1,1,0.55209115098587702
1925,6222,Theresa,C,Gil,1961-04-05 00:00:00,M,F,tgil@contoso.com,70000,2,1,Partial Co,Professional,1,0,6936 Andrews Drive,,San Diego,CA,92102,829-555-0151,Ms.,4,1,0.63394120421317401
1926,7983,Terry,,Goel,1964-10-06 00:00:00,M,M,tgoel@adatum.com,60000,1,0,Partial Co,Skilled Manual,1,1,9980 S Alma School Road,,Chandler,AZ,85225,1 (11) 500 555-0149,Mr.,4,1,0.55209115098587702
1927,7958,Tony,R,Goel,1941-07-28 00:00:00,S,M,tgoel@alpineskihouse.com,130000,2,3,Bachelors,Management,0,3,9819 Sunsine Drive,,Chula Vista,CA,91910,277-555-0195,Mr.,4,1,0.56077962044793983
1928,57324815392,Tristan,J,Griffin,1966-01-20 00:00:00,S,M,tgriffin@alpineskihouse.com,30000,5,0,Graduate D,Clerical,1,0,1510 Bidwell Street,,Colma,CA,94014,1 (11) 500 555-0117,Mr.,4,1,0.63394120421317401
1930,6219,Theresa,,Gutierrez,1973-04-06 00:00:00,M,F,tgutierrez@thephone-company.com,20000,0,0,Partial Co,Manual,1,1,8486 Hazelwood Lane,,Seattle,WA,98104,1 (11) 500 555-0126,Ms.,1,1,0.55209115098587702
1931,8500,Todd,G,He,1974-06-01 00:00:00,S,M,the@proseware.com,70000,4,0,Graduate D,Professional,0,0,4409 North Ranchford,,Lynnwood,WA,98036,992-555-0188,Mr.,1,1,0.63394120421317401
1932,6274,Tanya,,Hernandez,1982-10-17 00:00:00,S,F,thernandez@adatum.com,20000,0,0,Bachelors,Clerical,0,0,3723 Mt. Sequoia Ct.,,Barstow,CA,92311,1 (11) 500 555-0183,Ms.,4,1,0.63394120421317401
1935,3632,Tonya,M,Jai,1965-01-20 00:00:00,M,F,tjai@margiestravel.com,20000,1,0,Graduate D,Clerical,0,0,8002 Morgan Territory Road,,Bremerton,WA,98312,1 (11) 500 555-0114,Ms.,1,1,0.63394120421317401
1937,7540,Tracy,C,Kumar,1973-05-15 00:00:00,M,F,tkumar@consolidatedmessenger,100000,1,0,Graduate D,Management,0,0,8154 Via Mexico,,Detroit,MI,48226,1 (11) 500 555-0123,Ms.,0,1,0.63394120421317401
1939,9525,Tara,,Kumar,1977-06-24 00:00:00,M,F,tkumar@proseware.com,50000,0,0,Graduate D,Skilled Manual,1,0,3758 Springwood Way,,Lynnwood,WA,98036,451-555-0188,Ms.,1,1,0.63394120421317401
1943,4532,Tabitha,,Lopez,1973-03-16 00:00:00,M,F,tlopez@litwareinc.com,60000,2,0,Graduate D,Professional,0,0,7085 North 29th St,,Oregon City,OR,97045,908-555-0141,Ms.,1,1,0.63394120421317401
1944,1686,Tommy,W,Luo,1961-05-04 00:00:00,M,M,tluo@baldwinmuseumofscience.com,10000,1,0,Partial Co,Manual,1,0,7600 Tupelp Drive,,Colma,CA,94014,1 (11) 500 555-0195,Mr.,4,1,0.63394120421317401
1949,6877,Teresa,J,Moreno,1958-09-04 00:00:00,M,F,tmoreno@lucernepublishing.com,20000,1,0,Bachelors,Clerical,0,0,8291 Cunningham Way,,Memphis,TN,38103,1 (11) 500 555-0177,Ms.,5,1,0.63394120421317401
1952,6231,Theresa,C,Ortega,1972-02-28 00:00:00,M,F,tortega@consolidatedmessenger,30000,1,0,Bachelors,Clerical,1,0,Turfway Retail Center,,Florence,KY,41042,1 (11) 500 555-0161,Ms.,0,1,0.63394120421317401
1954,3445,Terrance,M,Patel,1974-01-24 00:00:00,S,M,tpatel@adatum.com,50000,1,1,Bachelors,Skilled Manual,1,1,4691 Frisbie Court,,Berkeley,CA,94704,786-555-0131,Mr.,4,1,0.55209115098587702
1955,7406,Tina,G,Patel,1963-11-26 00:00:00,S,F,tpatel@northwindtraders.com,30000,3,0,Bachelors,Clerical,0,0,7990 Ocean Beach Hwy.,,Longview,WA,98632,1 (11) 500 555-0166,Ms.,1,1,0.63394120421317401
1956,3166,Tammy,,Perez,1958-02-14 00:00:00,S,F,tperez@adventure-works.com,30000,1,0,High Schoo,Clerical,1,1,5254 Daylight Place,,Chula Vista,CA,91910,534-555-0170,Ms.,4,1,0.55209115098587702
1958,3453,Terrance,,Prasad,1947-09-14 00:00:00,S,M,tprasad@cohovineyard.com,50000,2,0,Graduate D,Management,1,1,598 Marfargoa Drive,,Fremont,CA,94536,1 (11) 500 555-0119,Mr.,4,1,0.55209115098587702
1960,3710,Tasha,I,Raje,1971-10-06 00:00:00,M,F,traje@lucernepublishing.com,50000,0,0,Partial Co,Skilled Manual,1,1,6425 Nw Loop 410,,San Antonio,TX,78204,538-555-0157,Ms.,4,1,0.55209115098587702
1962,4527,Tabitha,,Raman,1966-09-05 00:00:00,S,F,traman@northwindtraders.com,30000,1,0,Partial Co,Clerical,1,1,6165 Silverwood Drive,,Kirkland,WA,98033,1 (11) 500 555-0163,Ms.,1,1,0.55209115098587702
1963,66257853500,Timothy,,Richardson,1965-11-10 00:00:00,S,M,trichardson@woodgrovebank.com,80000,5,4,Partial Co,Professional,0,3,977 Delta View Ln.,,Yakima,WA,98901,828-555-0180,Mr.,1,1,0.56077962044793983
1964,73070004600,Timothy,,Roberts,1958-06-10 00:00:00,S,M,troberts@blueyonderairlines.com,10000,2,0,Partial Co,Manual,0,1,4222 San Jose Dr.,,Concord,CA,94519,1 (11) 500 555-0110,Mr.,4,1,0.55209115098587702
1966,4561,Tabitha,A,Rubio,1962-10-05 00:00:00,S,F,trubio@adatum.com,130000,0,1,Graduate D,Management,1,1,574 Atlanta Highway,,Montgomery,AL,36104,1 (11) 500 555-0116,Ms.,5,1,0.55209115098587702
1967,14006276100,Taylor,W,Sanchez,1965-02-09 00:00:00,S,F,tsanchez@contoso.com,50000,1,0,Partial Co,Skilled Manual,1,1,7413 Alpine Drive,,Torrance,CA,90505,939-555-0169,Ms.,4,1,0.55209115098587702
1968,6892,Teresa,D,Sanz,1970-08-07 00:00:00,M,F,tsanz@cpandl.com,20000,1,1,High Schoo,Manual,1,1,2345 Yorba Linda,,Coronado,CA,92118,1 (11) 500 555-0176,Ms.,4,1,0.55209115098587702
1969,77163141369,Thomas,L,Scott,1980-10-13 00:00:00,M,M,tscott@contoso.com,20000,0,0,High Schoo,Manual,0,1,5254 Daylight Place,,Santa Monica,CA,90401,1 (11) 500 555-0141,Mr.,4,1,0.55209115098587702
1970,5269,Tamara,M,Shan,1962-09-08 00:00:00,M,F,tshan@cohovineyard.com,90000,2,0,Bachelors,Professional,0,1,805 Willow Lane,,Palo Alto,CA,94303,1 (11) 500 555-0147,Ms.,4,1,0.55209115098587702
1974,14242911300,Taylor,D,Simmons,1970-07-15 00:00:00,M,F,tsimmons@litwareinc.com,60000,0,0,Graduate D,Professional,1,0,5619 Gatter Court,,Oregon City,OR,97045,854-555-0130,Ms.,1,1,0.63394120421317401
1977,6891,Teresa,,Suarez,1982-09-02 00:00:00,M,F,tsuarez@cpandl.com,30000,0,0,High Schoo,Manual,1,1,4817 Clyde St.,,Concord,CA,94519,1 (11) 500 555-0149,Ms.,4,1,0.55209115098587702
1978,3157,Tammy,,Subram,1970-09-06 00:00:00,M,F,tsubram@adatum.com,90000,0,0,Bachelors,Professional,0,0,7262 Pepperidge Way,,Beverly Hills,CA,90210,1 (11) 500 555-0169,Ms.,4,1,0.63394120421317401
1980,87227025600,Tyler,,Thomas,1945-11-16 00:00:00,S,M,tthomas@alpineskihouse.com,100000,2,3,Graduate D,Management,1,3,1974 Heritage Oaks,,Colma,CA,94014,395-555-0166,Mr.,4,1,0.56077962044793983
1981,53856252431,Taylor,T,Thompson,1976-07-08 00:00:00,M,F,tthompson@fabrikam.com,50000,1,1,Graduate D,Skilled Manual,1,0,5998 E Lorain,,Oberlin,OH,44074,782-555-0195,Ms.,3,1,0.63394120421317401
1984,3446,Terrance,G,Verma,1970-04-18 00:00:00,S,M,tverma@alpineskihouse.com,50000,3,3,Bachelors,Skilled Manual,0,0,3271 Norse Ct,,Colma,CA,94014,775-555-0166,Mr.,4,1,0.63394120421317401
1985,37175803800,Trinity,B,Ward,1973-05-20 00:00:00,M,F,tward@alpineskihouse.com,40000,0,0,Graduate D,Clerical,1,0,4621 Candelero Dr.,,Colma,CA,94014,1 (11) 500 555-0150,Ms.,4,1,0.63394120421317401
1986,8487,Todd,A,Wu,1967-12-20 00:00:00,S,M,twu@alpineskihouse.com,100000,0,2,Partial Co,Professional,1,1,1046 San Carlos Avenue,,Colma,CA,94014,680-555-0118,Mr.,4,1,0.55209115098587702
1988,1685,Tommy,E,Xu,1968-08-03 00:00:00,M,M,txu@fineartschool.net,70000,0,0,Bachelors,Professional,1,1,4350 Mota Dr.,,Newport Hills,WA,98006,1 (11) 500 555-0138,Mr.,1,1,0.55209115098587702
1989,5246,Tamara,S,Xu,1972-06-14 00:00:00,M,F,txu@lucernepublishing.com,50000,2,2,Bachelors,Skilled Manual,1,1,8149 Olivera Road,,Ballard,WA,98107,479-555-0164,Ms.,1,1,0.55209115098587702
1990,2482,Trisha,,Yang,1964-07-20 00:00:00,S,F,tyang@northwindtraders.com,40000,4,2,High Schoo,Skilled Manual,0,3,5502 Sun View Terr.,,Issaquah,WA,98027,192-555-0113,Ms.,1,1,0.56077962044793983
1994,1948,Trisha,A,Zeng,1940-02-27 00:00:00,M,F,tzeng@fabrikam.com,20000,1,0,Graduate D,Clerical,1,0,457 Longbrook Way,,Beaverton,OR,97005,1 (11) 500 555-0112,Ms.,1,1,0.63394120421317401
1996,5244,Tamara,D,Zhao,1967-10-03 00:00:00,S,F,tzhao@fineartschool.net,70000,0,0,Bachelors,Professional,0,1,1397 Paraiso Ct.,,Newport Hills,WA,98006,1 (11) 500 555-0142,Ms.,1,1,0.55209115098587702
2000,31507770419,Vanessa,M,Alexander,1961-08-20 00:00:00,M,F,valexander@fineartschool.net,10000,1,0,Bachelors,Clerical,0,0,5966 Sepulveda Ct.,,Olympia,WA,98501,1 (11) 500 555-0128,Ms.,1,1,0.63394120421317401
2001,9067,Victor,L,Alonso,1963-05-11 00:00:00,S,M,valonso@alpineskihouse.com,50000,4,0,Graduate D,Skilled Manual,1,0,2788 Mt. Tamalpais Place,,Colma,CA,94014,726-555-0139,Mr.,4,1,0.63394120421317401
2003,8352,Vincent,J,Chen,1973-12-22 00:00:00,S,M,vchen@lucernepublishing.com,50000,2,2,Bachelors,Skilled Manual,1,0,9637 Kenneth Ct,,Woodburn,OR,97071,132-555-0114,Mr.,1,1,0.63394120421317401
2004,91909561753,Victoria,,Flores,1961-09-13 00:00:00,S,F,vflores@northwindtraders.com,90000,2,0,Partial Co,Professional,0,1,409 S. Main Ste. 25,,Ellensburg,WA,98926,753-555-0160,Ms.,1,1,0.55209115098587702
2005,91966392397,Victoria,R,Foster,1974-07-27 00:00:00,S,F,vfoster@margiestravel.com,60000,1,0,Graduate D,Professional,0,0,6696 Adria Drive,,Bothell,WA,98011,723-555-0174,Ms.,1,1,0.63394120421317401
2006,52181271910,Victoria,A,Harris,1979-01-09 00:00:00,M,F,vharris@cohovineyard.com,40000,0,0,High Schoo,Skilled Manual,0,1,7226 Casa Real,,La Jolla,CA,92806,433-555-0169,Ms.,4,1,0.55209115098587702
2007,91718824505,Victoria,,Kelly,1966-10-05 00:00:00,M,F,vkelly@fabrikam.com,50000,1,0,Partial Co,Skilled Manual,1,1,9098 Storey Lane,,Albany,NY,12210,462-555-0113,Ms.,2,1,0.55209115098587702
2008,8127,Valerie,A,Ma,1964-07-03 00:00:00,M,F,vma@cohovineyard.com,50000,1,0,Partial Co,Skilled Manual,1,1,9693 Mellowood Street,,National City,CA,91950,480-555-0121,Ms.,4,1,0.55209115098587702
2010,9069,Victor,,Navarro,1962-01-22 00:00:00,S,M,vnavarro@adventure-works.com,50000,4,0,Graduate D,Skilled Manual,0,0,1084 Meadow Glen Way,,Chula Vista,CA,91910,293-555-0168,Mr.,4,1,0.63394120421317401
2013,8357,Vincent,G,Wu,1980-07-17 00:00:00,S,M,vwu@adventure-works.com,10000,1,1,High Schoo,Manual,0,0,2215 La Corte Bonita,,Chula Vista,CA,91910,1 (11) 500 555-0150,Mr.,4,1,0.63394120421317401
2014,8363,Vincent,,Xu,1970-03-07 00:00:00,S,M,vxu@fabrikam.com,50000,3,3,Bachelors,Skilled Manual,0,0,7700 Green Road,,Raleigh,NC,27603,199-555-0112,Mr.,5,1,0.63394120421317401
2015,8374,Vincent,C,Zeng,1966-06-25 00:00:00,M,M,vzeng@contoso.com,40000,1,0,Bachelors,Skilled Manual,0,1,4999 Corte Segunda,,Santa Monica,CA,90401,1 (11) 500 555-0133,Mr.,4,1,0.55209115098587702
2016,61177390217,Wyatt,,Alexander,1960-12-11 00:00:00,M,M,walexander@baldwinmuseumofscience.com,40000,1,0,Partial Co,Clerical,0,1,8701 Tuolumne Way,,Colma,CA,94014,730-555-0117,Mr.,4,1,0.55209115098587702
2017,6237,Wendy,B,Alonso,1964-12-24 00:00:00,M,F,walonso@contoso.com,50000,1,0,Partial Co,Skilled Manual,1,1,Simi @ The Plaza,,Simi Valley,CA,93065,723-555-0118,Ms.,4,1,0.55209115098587702
2019,6077,Walter,W,Blanco,1963-09-19 00:00:00,S,M,wblanco@alpineskihouse.com,10000,1,1,High Schoo,Manual,0,1,4575 Shannondale Drive,,Colma,CA,94014,1 (11) 500 555-0153,Mr.,4,1,0.55209115098587702
